timestamp,zone_id,building_id,floor,area_name,energy_kwh,energy_cost_usd,energy_anomaly_score,asset_id,asset_type,asset_health_score,asset_failure_risk_pct,room_id,current_occupancy,capacity,occupancy_pct,security_event_count,security_risk_level,combined_priority_score,primary_category,priority,recommended_action,annual_savings_usd
2026-03-07 01:05,ZONE-B3-F5,B3,5,Executive Suite,66.2,9.27,0.25,WATE-B35329,Water Pump,75.1,24.9,R-B3515,7,15,46.7,0,Low,38.6,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,3929.9
2026-03-07 01:30,ZONE-B1-F1,B1,1,Engineering Lab,31.64,4.43,0.16,HVAC-B11330,HVAC Unit,82.8,17.2,R-B1101,9,15,60.0,2,Medium,46.9,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,2057.0
2026-03-07 01:55,ZONE-B2-F2,B2,2,Open Workspace,43.71,6.12,0.25,CHIL-B22331,Chiller,76.8,23.2,R-B2202,7,15,46.7,3,Low,32.7,SECURITY,Low,Re-issue temporary visitor clearance passes,0.0
2026-03-07 02:20,ZONE-B3-F3,B3,3,Conference Hall,45.96,6.43,0.04,AHU-B33332,AHU,80.5,19.5,R-B3303,4,30,13.3,3,Low,45.3,ENERGY,Low,Inspect chilled water flow valves for leakage,2778.97
2026-03-07 02:45,ZONE-B1-F4,B1,4,Server Room,69.79,9.77,0.24,GENE-B14333,Generator,85.3,14.7,R-B1404,4,15,26.7,1,Low,24.7,SECURITY,Low,Flag unverified badge ID attempt for security audit,0.0
2026-03-07 03:10,ZONE-B2-F5,B2,5,Cafeteria,47.23,6.61,0.2,WATE-B25334,Water Pump,79.7,20.3,R-B2505,0,30,0.0,3,Low,40.2,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-07 03:35,ZONE-B3-F1,B3,1,Research Wing,31.45,4.4,0.19,HVAC-B31335,HVAC Unit,74.3,25.7,R-B3106,4,15,26.7,3,Medium,44.2,ENERGY,Medium,Optimize ventilation fan speeds during lunch breaks,2136.36
2026-03-07 04:00,ZONE-B1-F2,B1,2,Executive Suite,30.13,4.22,0.24,CHIL-B12336,Chiller,92.2,7.8,R-B1207,2,15,13.3,0,Low,30.7,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,3924.98
2026-03-07 04:25,ZONE-B2-F3,B2,3,Engineering Lab,32.51,4.55,0.11,AHU-B23337,AHU,94.4,5.6,R-B2308,7,15,46.7,1,Low,30.6,SECURITY,Medium,Flag unverified badge ID attempt for security audit,0.0
2026-03-07 04:50,ZONE-B3-F4,B3,4,Open Workspace,43.54,6.1,0.07,GENE-B34338,Generator,90.0,10.0,R-B3409,4,15,26.7,2,Low,28.1,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,1339.17
2026-03-07 05:15,ZONE-B1-F5,B1,5,Conference Hall,54.14,7.58,0.26,WATE-B15339,Water Pump,96.5,3.5,R-B1510,19,30,63.3,3,Low,28.7,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,2438.28
2026-03-07 05:40,ZONE-B2-F1,B2,1,Server Room,166.24,23.27,0.92,HVAC-B21340,HVAC Unit,81.1,18.9,R-B2111,4,15,26.7,1,Medium,84.4,ENERGY,High,Inspect chilled water flow valves for leakage,1247.56
2026-03-07 06:05,ZONE-B3-F2,B3,2,Cafeteria,52.59,7.36,0.02,CHIL-B32341,Chiller,72.1,27.9,R-B3212,0,30,0.0,8,High,88.8,SECURITY,High,Re-issue temporary visitor clearance passes,0.0
2026-03-07 06:30,ZONE-B1-F3,B1,3,Research Wing,29.19,4.09,0.32,AHU-B13342,AHU,90.5,9.5,R-B1313,14,15,93.3,3,Low,68.2,OCCUPANCY,Medium,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-07 06:55,ZONE-B2-F4,B2,4,Executive Suite,62.37,8.73,0.28,GENE-B24343,Generator,95.7,4.3,R-B2414,2,15,13.3,3,Low,52.1,OCCUPANCY,Medium,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-07 07:20,ZONE-B3-F5,B3,5,Engineering Lab,52.78,7.39,0.02,WATE-B35344,Water Pump,92.1,7.9,R-B3515,9,15,60.0,3,Low,29.0,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,760.1
2026-03-07 07:45,ZONE-B1-F1,B1,1,Open Workspace,44.54,6.24,0.31,HVAC-B11345,HVAC Unit,46.2,53.8,R-B1101,5,15,33.3,1,Medium,76.6,MAINTENANCE,Medium,Schedule emergency bearing lubrication on Chiller #02,2693.81
2026-03-07 08:10,ZONE-B2-F2,B2,2,Conference Hall,37.16,5.2,0.3,CHIL-B22346,Chiller,85.3,14.7,R-B2202,8,30,26.7,3,Low,23.8,ENERGY,Low,Inspect chilled water flow valves for leakage,1872.47
2026-03-07 08:35,ZONE-B3-F3,B3,3,Server Room,34.94,4.89,0.15,AHU-B33347,AHU,91.8,8.2,R-B3303,0,15,0.0,0,Low,24.3,SECURITY,Low,Flag unverified badge ID attempt for security audit,0.0
2026-03-07 09:00,ZONE-B1-F4,B1,4,Cafeteria,29.23,4.09,0.35,GENE-B14348,Generator,86.8,13.2,R-B1404,0,30,0.0,1,Low,21.3,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-07 09:25,ZONE-B2-F5,B2,5,Research Wing,28.94,4.05,0.13,WATE-B25349,Water Pump,80.7,19.3,R-B2505,9,15,60.0,0,Low,34.9,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,3603.33
2026-03-07 09:50,ZONE-B3-F1,B3,1,Executive Suite,44.71,6.26,0.21,HVAC-B31350,HVAC Unit,78.8,21.2,R-B3106,6,15,40.0,1,Medium,29.0,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,3798.33
2026-03-07 10:15,ZONE-B1-F2,B1,2,Engineering Lab,34.39,4.81,0.17,CHIL-B12351,Chiller,84.9,15.1,R-B1207,2,15,13.3,2,Low,26.3,SECURITY,Low,Review CCTV footage at Server Room entry point,0.0
2026-03-07 10:40,ZONE-B2-F3,B2,3,Open Workspace,33.55,4.7,0.27,AHU-B23352,AHU,74.4,25.6,R-B2308,8,15,53.3,0,Low,50.8,ENERGY,Low,Optimize ventilation fan speeds during lunch breaks,2918.37
2026-03-07 11:05,ZONE-B3-F4,B3,4,Conference Hall,61.04,8.55,0.03,GENE-B34353,Generator,83.8,16.2,R-B3409,0,30,0.0,3,Low,20.1,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-07 11:30,ZONE-B1-F5,B1,5,Server Room,50.33,7.05,0.23,WATE-B15354,Water Pump,95.0,5.0,R-B1510,8,15,53.3,3,Low,38.6,SECURITY,Low,Flag unverified badge ID attempt for security audit,0.0
2026-03-07 11:55,ZONE-B2-F1,B2,1,Cafeteria,43.22,6.05,0.03,HVAC-B21355,HVAC Unit,91.8,8.2,R-B2111,9,30,30.0,3,Medium,31.1,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-07 12:20,ZONE-B3-F2,B3,2,Research Wing,59.19,8.29,0.19,CHIL-B32356,Chiller,76.8,23.2,R-B3212,9,15,60.0,1,Low,39.6,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-07 12:45,ZONE-B1-F3,B1,3,Executive Suite,115.09,16.11,0.92,AHU-B13357,AHU,81.4,18.6,R-B1313,1,15,6.7,2,Low,80.1,ENERGY,High,Inspect chilled water flow valves for leakage,3666.06
2026-03-07 13:10,ZONE-B2-F4,B2,4,Engineering Lab,56.41,7.9,0.33,GENE-B24358,Generator,82.3,17.7,R-B2414,0,15,0.0,0,Low,26.1,ENERGY,Medium,Inspect chilled water flow valves for leakage,563.4
2026-03-07 13:35,ZONE-B3-F5,B3,5,Open Workspace,57.15,8.0,0.04,WATE-B35359,Water Pump,86.0,14.0,R-B3515,4,15,26.7,3,Low,23.2,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,1958.15
2026-03-07 14:00,ZONE-B1-F1,B1,1,Conference Hall,53.77,7.53,0.04,HVAC-B11360,HVAC Unit,84.7,15.3,R-B1101,6,30,20.0,2,Medium,50.4,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-07 14:25,ZONE-B2-F2,B2,2,Server Room,47.98,6.72,0.16,CHIL-B22361,Chiller,94.1,5.9,R-B2202,14,15,93.3,0,Low,64.7,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-07 14:50,ZONE-B3-F3,B3,3,Cafeteria,54.96,7.69,0.33,AHU-B33362,AHU,87.0,13.0,R-B3303,4,30,13.3,3,Low,26.4,ENERGY,Medium,Implement automated LED dimming schedule,2589.65
2026-03-07 15:15,ZONE-B1-F4,B1,4,Research Wing,35.38,4.95,0.29,GENE-B14363,Generator,77.3,22.7,R-B1404,7,15,46.7,2,Low,40.0,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-07 15:40,ZONE-B2-F5,B2,5,Executive Suite,69.01,9.66,0.03,WATE-B25364,Water Pump,93.2,6.8,R-B2505,9,15,60.0,1,Low,53.3,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-07 16:05,ZONE-B3-F1,B3,1,Engineering Lab,53.43,7.48,0.27,HVAC-B31365,HVAC Unit,74.9,25.1,R-B3106,2,15,13.3,3,Medium,42.8,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-07 16:30,ZONE-B1-F2,B1,2,Open Workspace,56.17,7.86,0.1,CHIL-B12366,Chiller,75.6,24.4,R-B1207,4,15,26.7,0,Low,40.0,SECURITY,Medium,Flag unverified badge ID attempt for security audit,0.0
2026-03-07 16:55,ZONE-B2-F3,B2,3,Conference Hall,50.1,7.01,0.17,AHU-B23367,AHU,88.4,11.6,R-B2308,2,30,6.7,0,Low,33.7,SECURITY,Low,Re-issue temporary visitor clearance passes,0.0
2026-03-07 17:20,ZONE-B3-F4,B3,4,Server Room,46.19,6.47,0.04,GENE-B34368,Generator,32.2,67.8,R-B3409,0,15,0.0,0,Low,84.2,MAINTENANCE,High,Calibrate pressure sensor telemetry on Pump #04,2143.34
2026-03-07 17:45,ZONE-B1-F5,B1,5,Cafeteria,55.82,7.81,0.17,WATE-B15369,Water Pump,95.7,4.3,R-B1510,18,30,60.0,2,Low,39.2,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-07 18:10,ZONE-B2-F1,B2,1,Research Wing,33.04,4.63,0.24,HVAC-B21370,HVAC Unit,90.1,9.9,R-B2111,10,15,66.7,3,Medium,30.9,ENERGY,Medium,Implement automated LED dimming schedule,1176.51
2026-03-07 18:35,ZONE-B3-F2,B3,2,Executive Suite,39.02,5.46,0.18,CHIL-B32371,Chiller,78.6,21.4,R-B3212,8,15,53.3,0,Low,39.7,ENERGY,Low,Adjust HVAC setpoints by +2°C during non-peak hours,3882.98
2026-03-07 19:00,ZONE-B1-F3,B1,3,Engineering Lab,25.45,3.56,0.09,AHU-B13372,AHU,75.2,24.8,R-B1313,5,15,33.3,4,Critical,92.9,SECURITY,Critical,Lock down restricted laboratory entry door,0.0
2026-03-07 19:25,ZONE-B2-F4,B2,4,Open Workspace,44.89,6.28,0.01,GENE-B24373,Generator,81.1,18.9,R-B2414,8,15,53.3,2,Low,40.1,SECURITY,Low,Lock down restricted laboratory entry door,0.0
2026-03-07 19:50,ZONE-B3-F5,B3,5,Conference Hall,115.65,16.19,0.92,WATE-B35374,Water Pump,86.1,13.9,R-B3515,2,30,6.7,3,Low,78.0,ENERGY,High,Inspect chilled water flow valves for leakage,1930.13
2026-03-07 20:15,ZONE-B1-F1,B1,1,Server Room,62.39,8.73,0.05,HVAC-B11375,HVAC Unit,75.9,24.1,R-B1101,0,15,0.0,3,Medium,29.6,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-07 20:40,ZONE-B2-F2,B2,2,Cafeteria,52.94,7.41,0.14,CHIL-B22376,Chiller,90.4,9.6,R-B2202,9,30,30.0,0,Low,39.5,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-07 21:05,ZONE-B3-F3,B3,3,Research Wing,59.27,8.3,0.08,AHU-B33377,AHU,75.5,24.5,R-B3303,1,15,6.7,0,Low,33.7,SECURITY,Low,Review CCTV footage at Server Room entry point,0.0
2026-03-07 21:30,ZONE-B1-F4,B1,4,Executive Suite,34.29,4.8,0.05,GENE-B14378,Generator,72.0,28.0,R-B1404,5,15,33.3,0,Low,29.1,SECURITY,Low,Lock down restricted laboratory entry door,0.0
2026-03-07 21:55,ZONE-B2-F5,B2,5,Engineering Lab,51.16,7.16,0.32,WATE-B25379,Water Pump,87.9,12.1,R-B2505,1,15,6.7,1,Low,39.2,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,1529.15
2026-03-07 22:20,ZONE-B3-F1,B3,1,Open Workspace,50.67,7.09,0.27,HVAC-B31380,HVAC Unit,94.3,5.7,R-B3106,14,15,93.3,0,Medium,73.0,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-07 22:45,ZONE-B1-F2,B1,2,Conference Hall,55.12,7.72,0.05,CHIL-B12381,Chiller,95.8,4.2,R-B1207,0,30,0.0,2,Low,49.8,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-07 23:10,ZONE-B2-F3,B2,3,Server Room,32.4,4.54,0.21,AHU-B23382,AHU,94.9,5.1,R-B2308,6,15,40.0,3,Low,44.1,ENERGY,Medium,Adjust HVAC setpoints by +2°C during non-peak hours,3682.62
2026-03-07 23:35,ZONE-B3-F4,B3,4,Cafeteria,36.79,5.15,0.04,GENE-B34383,Generator,79.1,20.9,R-B3409,1,30,3.3,0,Low,30.1,ENERGY,Low,Optimize ventilation fan speeds during lunch breaks,2924.33
2026-03-08 00:00,ZONE-B1-F5,B1,5,Research Wing,68.74,9.62,0.15,WATE-B15384,Water Pump,91.0,9.0,R-B1510,7,15,46.7,3,Low,37.3,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,619.42
2026-03-08 00:25,ZONE-B2-F1,B2,1,Executive Suite,52.25,7.32,0.27,HVAC-B21385,HVAC Unit,82.7,17.3,R-B2111,1,15,6.7,0,Medium,50.9,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-08 00:50,ZONE-B3-F2,B3,2,Engineering Lab,64.64,9.05,0.02,CHIL-B32386,Chiller,87.2,12.8,R-B3212,7,15,46.7,1,Low,30.2,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,2990.33
2026-03-08 01:15,ZONE-B1-F3,B1,3,Open Workspace,62.36,8.73,0.16,AHU-B13387,AHU,85.7,14.3,R-B1313,6,15,40.0,0,Low,20.5,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,2312.85
2026-03-08 01:40,ZONE-B2-F4,B2,4,Conference Hall,29.19,4.09,0.07,GENE-B24388,Generator,74.3,25.7,R-B2414,1,30,3.3,1,Low,39.6,SECURITY,Low,Re-issue temporary visitor clearance passes,0.0
2026-03-08 02:05,ZONE-B3-F5,B3,5,Server Room,47.29,6.62,0.18,WATE-B35389,Water Pump,86.1,13.9,R-B3515,1,15,6.7,0,Low,36.0,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-08 02:30,ZONE-B1-F1,B1,1,Cafeteria,48.61,6.81,0.33,HVAC-B11390,HVAC Unit,86.7,13.3,R-B1101,0,30,0.0,1,Medium,36.9,ENERGY,Medium,Implement automated LED dimming schedule,1216.36
2026-03-08 02:55,ZONE-B2-F2,B2,2,Research Wing,180.89,25.32,0.92,CHIL-B22391,Chiller,44.4,55.6,R-B2202,8,15,53.3,2,Low,81.7,ENERGY,High,Inspect chilled water flow valves for leakage,1496.86
2026-03-08 03:20,ZONE-B3-F3,B3,3,Executive Suite,32.71,4.58,0.27,AHU-B33392,AHU,79.1,20.9,R-B3303,2,15,13.3,3,Low,53.1,OCCUPANCY,Low,Enable floating desk booking policy for underutilized zones,0.0
2026-03-08 03:45,ZONE-B1-F4,B1,4,Engineering Lab,46.41,6.5,0.28,GENE-B14393,Generator,83.1,16.9,R-B1404,6,15,40.0,2,Low,37.6,ENERGY,Medium,Optimize ventilation fan speeds during lunch breaks,3289.91
2026-03-08 04:10,ZONE-B2-F5,B2,5,Open Workspace,60.97,8.54,0.09,WATE-B25394,Water Pump,93.7,6.3,R-B2505,1,15,6.7,2,Low,24.5,ENERGY,Medium,Implement automated LED dimming schedule,659.93
2026-03-08 04:35,ZONE-B3-F1,B3,1,Conference Hall,60.76,8.51,0.18,HVAC-B31395,HVAC Unit,81.7,18.3,R-B3106,2,30,6.7,2,Medium,23.5,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,3138.45
2026-03-08 05:00,ZONE-B1-F2,B1,2,Server Room,54.8,7.67,0.1,CHIL-B12396,Chiller,91.9,8.1,R-B1207,1,15,6.7,3,Low,35.5,SECURITY,Medium,Lock down restricted laboratory entry door,0.0
2026-03-08 05:25,ZONE-B2-F3,B2,3,Cafeteria,59.04,8.27,0.09,AHU-B23397,AHU,85.0,15.0,R-B2308,4,30,13.3,1,Low,46.5,ENERGY,Medium,Inspect chilled water flow valves for leakage,690.02
2026-03-08 05:50,ZONE-B3-F4,B3,4,Research Wing,35.72,5.0,0.02,GENE-B34398,Generator,77.5,22.5,R-B3409,6,15,40.0,3,Low,35.6,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,2809.08
2026-03-08 06:15,ZONE-B1-F5,B1,5,Executive Suite,57.88,8.1,0.33,WATE-B15399,Water Pump,96.1,3.9,R-B1510,14,15,93.3,1,Low,73.9,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-08 06:40,ZONE-B2-F1,B2,1,Engineering Lab,43.38,6.07,0.2,HVAC-B21400,HVAC Unit,90.5,9.5,R-B2111,9,15,60.0,0,Medium,49.3,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,2667.5
2026-03-08 07:05,ZONE-B3-F2,B3,2,Open Workspace,52.07,7.29,0.06,CHIL-B32401,Chiller,78.5,21.5,R-B3212,5,15,33.3,2,Low,47.3,OCCUPANCY,Medium,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-08 07:30,ZONE-B1-F3,B1,3,Conference Hall,33.24,4.65,0.0,AHU-B13402,AHU,96.0,4.0,R-B1313,7,30,23.3,1,Low,39.3,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-08 07:55,ZONE-B2-F4,B2,4,Server Room,58.6,8.2,0.28,GENE-B24403,Generator,92.0,8.0,R-B2414,8,15,53.3,12,High,86.0,SECURITY,High,Re-issue temporary visitor clearance passes,0.0
2026-03-08 08:20,ZONE-B3-F5,B3,5,Cafeteria,28.49,3.99,0.04,WATE-B35404,Water Pump,90.9,9.1,R-B3515,9,30,30.0,3,Low,33.4,SECURITY,Low,Lock down restricted laboratory entry door,0.0
2026-03-08 08:45,ZONE-B1-F1,B1,1,Research Wing,58.58,8.2,0.27,HVAC-B11405,HVAC Unit,88.1,11.9,R-B1101,3,15,20.0,1,Medium,36.8,MAINTENANCE,Medium,Schedule emergency bearing lubrication on Chiller #02,3565.29
2026-03-08 09:10,ZONE-B2-F2,B2,2,Executive Suite,30.35,4.25,0.02,CHIL-B22406,Chiller,75.3,24.7,R-B2202,5,15,33.3,2,Low,44.9,SECURITY,Medium,Review CCTV footage at Server Room entry point,0.0
2026-03-08 09:35,ZONE-B3-F3,B3,3,Engineering Lab,34.76,4.87,0.11,AHU-B33407,AHU,94.2,5.8,R-B3303,10,15,66.7,3,Low,40.8,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-08 10:00,ZONE-B1-F4,B1,4,Open Workspace,112.89,15.8,0.92,GENE-B14408,Generator,76.5,23.5,R-B1404,1,15,6.7,1,Low,84.6,ENERGY,High,Inspect chilled water flow valves for leakage,1867.48
2026-03-08 10:25,ZONE-B2-F5,B2,5,Conference Hall,68.95,9.65,0.09,WATE-B25409,Water Pump,93.3,6.7,R-B2505,3,30,10.0,3,Low,29.3,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-08 10:50,ZONE-B3-F1,B3,1,Server Room,46.94,6.57,0.21,HVAC-B31410,HVAC Unit,78.7,21.3,R-B3106,8,15,53.3,3,Medium,32.1,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,2432.11
2026-03-08 11:15,ZONE-B1-F2,B1,2,Cafeteria,64.16,8.98,0.25,CHIL-B12411,Chiller,88.2,11.8,R-B1207,6,30,20.0,1,Low,30.6,OCCUPANCY,Low,Enable floating desk booking policy for underutilized zones,0.0
2026-03-08 11:40,ZONE-B2-F3,B2,3,Research Wing,66.24,9.27,0.32,AHU-B23412,AHU,74.1,25.9,R-B2308,5,15,33.3,3,Low,48.9,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-08 12:05,ZONE-B3-F4,B3,4,Executive Suite,30.98,4.34,0.07,GENE-B34413,Generator,82.5,17.5,R-B3409,4,15,26.7,2,Low,53.5,SECURITY,Low,Re-issue temporary visitor clearance passes,0.0
2026-03-08 12:30,ZONE-B1-F5,B1,5,Engineering Lab,35.81,5.01,0.16,WATE-B15414,Water Pump,39.0,61.0,R-B1510,0,15,0.0,2,Low,82.0,MAINTENANCE,High,Schedule emergency bearing lubrication on Chiller #02,3941.82
2026-03-08 12:55,ZONE-B2-F1,B2,1,Open Workspace,51.54,7.22,0.06,HVAC-B21415,HVAC Unit,77.5,22.5,R-B2111,1,15,6.7,1,Medium,49.2,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,816.36
2026-03-08 13:20,ZONE-B3-F2,B3,2,Conference Hall,62.98,8.82,0.18,CHIL-B32416,Chiller,81.3,18.7,R-B3212,12,30,40.0,1,Low,51.6,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-08 13:45,ZONE-B1-F3,B1,3,Server Room,35.58,4.98,0.34,AHU-B13417,AHU,83.7,16.3,R-B1313,5,15,33.3,3,Low,53.4,SECURITY,Medium,Review CCTV footage at Server Room entry point,0.0
2026-03-08 14:10,ZONE-B2-F4,B2,4,Cafeteria,36.34,5.09,0.2,GENE-B24418,Generator,82.4,17.6,R-B2414,28,30,93.3,1,Low,63.0,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-08 14:35,ZONE-B3-F5,B3,5,Research Wing,61.9,8.67,0.28,WATE-B35419,Water Pump,87.6,12.4,R-B3515,3,15,20.0,0,Low,36.2,SECURITY,Medium,Flag unverified badge ID attempt for security audit,0.0
2026-03-08 15:00,ZONE-B1-F1,B1,1,Executive Suite,45.15,6.32,0.04,HVAC-B11420,HVAC Unit,72.6,27.4,R-B1101,8,15,53.3,2,Medium,39.6,OCCUPANCY,Low,Enable floating desk booking policy for underutilized zones,0.0
2026-03-08 15:25,ZONE-B2-F2,B2,2,Engineering Lab,32.1,4.49,0.09,CHIL-B22421,Chiller,73.2,26.8,R-B2202,2,15,13.3,1,Low,26.6,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-08 15:50,ZONE-B3-F3,B3,3,Open Workspace,48.82,6.83,0.29,AHU-B33422,AHU,91.3,8.7,R-B3303,7,15,46.7,1,Low,51.8,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,945.95
2026-03-08 16:15,ZONE-B1-F4,B1,4,Conference Hall,58.61,8.21,0.35,GENE-B14423,Generator,82.9,17.1,R-B1404,18,30,60.0,3,Low,52.6,ENERGY,Low,Implement automated LED dimming schedule,3426.13
2026-03-08 16:40,ZONE-B2-F5,B2,5,Server Room,33.75,4.73,0.05,WATE-B25424,Water Pump,85.8,14.2,R-B2505,4,15,26.7,2,Low,46.0,ENERGY,Low,Optimize ventilation fan speeds during lunch breaks,792.93
2026-03-08 17:05,ZONE-B3-F1,B3,1,Cafeteria,79.48,11.13,0.92,HVAC-B31425,HVAC Unit,87.9,12.1,R-B3106,2,30,6.7,2,Medium,71.1,ENERGY,Medium,Implement automated LED dimming schedule,3347.0
2026-03-08 17:30,ZONE-B1-F2,B1,2,Research Wing,34.17,4.78,0.02,CHIL-B12426,Chiller,82.7,17.3,R-B1207,10,15,66.7,3,Low,20.4,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,2542.78
2026-03-08 17:55,ZONE-B2-F3,B2,3,Executive Suite,67.23,9.41,0.11,AHU-B23427,AHU,87.6,12.4,R-B2308,3,15,20.0,2,Low,30.6,ENERGY,Low,Implement automated LED dimming schedule,3533.18
2026-03-08 18:20,ZONE-B3-F4,B3,4,Engineering Lab,52.49,7.35,0.15,GENE-B34428,Generator,83.5,16.5,R-B3409,8,15,53.3,2,Low,36.0,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,2000.28
2026-03-08 18:45,ZONE-B1-F5,B1,5,Open Workspace,54.23,7.59,0.19,WATE-B15429,Water Pump,92.1,7.9,R-B1510,2,15,13.3,1,Low,30.1,SECURITY,Medium,Lock down restricted laboratory entry door,0.0
2026-03-08 19:10,ZONE-B2-F1,B2,1,Conference Hall,38.63,5.41,0.12,HVAC-B21430,HVAC Unit,73.1,26.9,R-B2111,16,30,53.3,1,Medium,35.5,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-08 19:35,ZONE-B3-F2,B3,2,Server Room,33.96,4.75,0.31,CHIL-B32431,Chiller,72.6,27.4,R-B3212,5,15,33.3,3,Low,23.0,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,2945.04
2026-03-08 20:00,ZONE-B1-F3,B1,3,Cafeteria,43.04,6.03,0.17,AHU-B13432,AHU,84.1,15.9,R-B1313,15,30,50.0,3,Low,43.0,SECURITY,Low,Review CCTV footage at Server Room entry point,0.0
2026-03-08 20:25,ZONE-B2-F4,B2,4,Research Wing,64.33,9.01,0.25,GENE-B24433,Generator,88.4,11.6,R-B2414,1,15,6.7,0,Low,44.1,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-08 20:50,ZONE-B3-F5,B3,5,Executive Suite,34.4,4.82,0.21,WATE-B35434,Water Pump,74.3,25.7,R-B3515,3,15,20.0,3,Critical,87.1,SECURITY,Critical,Lock down restricted laboratory entry door,0.0
2026-03-08 21:15,ZONE-B1-F1,B1,1,Engineering Lab,69.04,9.67,0.3,HVAC-B11435,HVAC Unit,82.7,17.3,R-B1101,9,15,60.0,0,Medium,39.2,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,1169.19
2026-03-08 21:40,ZONE-B2-F2,B2,2,Open Workspace,48.71,6.82,0.03,CHIL-B22436,Chiller,93.7,6.3,R-B2202,2,15,13.3,2,Low,43.8,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,3135.56
2026-03-08 22:05,ZONE-B3-F3,B3,3,Conference Hall,38.11,5.34,0.17,AHU-B33437,AHU,36.5,63.5,R-B3303,28,30,93.3,1,Low,73.7,MAINTENANCE,High,Inspect compressor vibration isolators immediately,2415.66
2026-03-08 22:30,ZONE-B1-F4,B1,4,Server Room,65.19,9.13,0.22,GENE-B14438,Generator,95.8,4.2,R-B1404,7,15,46.7,1,Low,24.5,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
